,,,,,,,,,,,,,,,
,№,id,General standard #,Radical,Encounters,Fraction of   the language,HSK 2.0,HSK 3.0,Stroke count,Character,,,,Meaning,
,225,225,1204,又 29.6,185121,"0,095668%",3,2,8,变,biàn,bian,fourth,"change, transform, alter; rebel","58,259071%"
,226,226,0262,囗 31.2,184874,"0,095540%",1,1,5,四,sì,si,fourth,four,"58,354612%"
,227,227,1711,示 113.5,184554,"0,095375%",5,3,9,神,shén,shen,second,"spirit, god, supernatural being","58,449986%"
,228,228,1654,八 12.7,184470,"0,095331%",3,3,9,总,zǒng,zong,third,"collect; overall, altogether","58,545318%"
,229,229,0771,人 9.5,184335,"0,095262%",4,3,7,何,hé,he,second,"what, why, where, which, how","58,640579%"
,230,230,0242,曰 73.1,183834,"0,095003%",1,1,5,电,diàn,dian,fourth,electricity; electric; lightning,"58,735582%"
,231,231,2999,攴 66.9,183312,"0,094733%",3,2,13,数,shù,shu,fourth,"number; several, count; fate","58,830315%"
,232,232,0549,宀 40.3,183210,"0,094680%",3,2,6,安,ān,an,first,"peaceful, tranquil, quiet","58,924995%"
,233,233,0110,小 42.1,183018,"0,094581%",1,1,4,少,shǎo,shao,third,"few, less, inadequate","59,019576%"
,234,234,0656,手 64.4,182411,"0,094267%",2,2,7,报,bào,bao,fourth,"report, tell, announce","59,113843%"
,235,235,0029,手 64.0,181725,"0,093913%",3,2,3,才,cái,cai,second,"talent, ability; just, only","59,207756%"
,236,236,1754,糸 120.6,181674,"0,093886%",3,2,9,结,jié,jie,second,"knot, tie; join, connect","59,301643%"
,237,237,0139,又 29.2,181385,"0,093737%",4,3,4,反,fǎn,fan,third,"reverse, opposite, contrary, anti","59,395380%"
,238,238,1174,又 29.6,180928,"0,093501%",4,2,8,受,shòu,shou,fourth,"receive, accept, get; bear, stand","59,488880%"
,239,239,0236,目 109.0,180827,"0,093449%",3,2,5,目,mù,mu,fourth,"eye; look, see; division, topic","59,582329%"
,240,240,0093,大 37.1,180490,"0,093275%",1,1,4,太,tài,tai,fourth,"very, too, much; big; extreme","59,675604%"
,241,241,2616,里 166.5,180008,"0,093025%",4,2,12,量,liàng,liang,fourth,"measure, quantity, capacity","59,768629%"
,242,242,0382,冂 13.4,179607,"0,092818%",1,1,6,再,zài,zai,fourth,"again, twice, re-","59,861447%"
,243,243,2875,心 61.9,178383,"0,092186%",3,2,13,感,gǎn,gan,third,"feel, perceive, emotion","59,953633%"
,244,244,1302,廴 54.6,178289,"0,092137%",4,3,8,建,jiàn,jian,fourth,"build, establish, erect, found","60,045770%"
,245,245,0297,夂 34.2,176085,"0,090998%",2,2,5,务,wù,wu,fourth,"affairs, business; must, should","60,136768%"
,246,246,2324,人 9.9,175580,"0,090737%",1,1,11,做,zuò,zuo,fourth,"work, make; act","60,227505%"
,247,247,2185,手 64.8,175473,"0,090682%",3,2,11,接,jiē,jie,first,receive; continue; catch; connect,"60,318187%"
,248,248,0321,心 61.1,174963,"0,090418%",3,2,5,必,bì,bi,fourth,"surely, most certainly; must","60,408606%"
,249,249,0367,土 32.3,173632,"0,089730%",2,1,6,场,chǎng,chang,third,"open space, field, market","60,498336%"
,250,250,0466,人 9.4,172895,"0,089350%",2,2,6,件,jiàn,jian,fourth,numerary adjunct for article; matter,"60,587686%"
,251,251,0168,言 149.2,171949,"0,088861%",4,2,4,计,jì,ji,fourth,"plan, plot; strategem; scheme","60,676546%"
,252,252,3123,竹 118.8,170746,"0,088239%",4,3,14,管,guǎn,guan,third,"pipe, tube, duct; woodwind music","60,764785%"
,253,253,2542,月 74.8,169806,"0,087753%",1,1,12,期,qī,qi,first,period of time; date; time limit,"60,852538%"
,254,254,0301,巾 50.2,169522,"0,087606%",3,2,5,市,shì,shi,fourth,"market, fair; city, town; trade","60,940145%"
,255,255,1011,目 109.3,169439,"0,087564%",3,2,8,直,zhí,zhi,second,"straight, erect, vertical","61,027708%"
,256,256,3272,彳 60.12,168917,"0,087294%",5,5,15,德,dé,de,second,"ethics, morality, virtue","61,115002%"
,257,257,2039,貝 154.6,168890,"0,087280%",4,3,10,资,zī,zi,first,property; wealth; capital,"61,202282%"
,258,258,1168,口 30.5,168358,"0,087005%",4,3,8,命,mìng,ming,fourth,"life; destiny, fate, luck; an order, instruction","61,289287%"
,259,259,0039,山 46.0,168142,"0,086893%",3,1,3,山,shān,shan,first,"mountain, hill, peak","61,376180%"
,260,260,1166,金 167.0,167912,"0,086774%",4,3,8,金,jīn,jin,first,gold; metals in general; money,"61,462955%"
,261,261,1389,手 64.6,166865,"0,086233%",4,3,9,指,zhǐ,zhi,third,"finger, toe; point, indicate","61,549188%"
,262,262,0675,儿 10.5,166044,"0,085809%",4,2,7,克,kè,ke,fourth,gram; overcome; transliteration,"61,634997%"
,263,263,0554,言 149.4,166034,"0,085804%",4,2,6,许,xǔ,xu,third,"allow, permit; promise; betroth","61,720801%"
,264,264,1765,糸 120.6,165820,"0,085693%",5,4,9,统,tǒng,tong,third,"govern, command, control; unite","61,806494%"
,265,265,0094,匸 23.2,164775,"0,085153%",4,3,4,区,qū,qu,first,"area, district, region, ward","61,891648%"
,266,266,1562,人 9.7,164424,"0,084972%",4,3,9,保,bǎo,bao,third,"protect, safeguard, defend, care","61,976620%"
,267,267,0410,至 133.0,163582,"0,084537%",4,3,6,至,zhì,zhi,fourth,"reach, arrive; extremely, very","62,061156%"
,268,268,0180,阜 170.2,162938,"0,084204%",4,2,4,队,duì,dui,fourth,"team, group; army unit","62,145360%"
,269,269,0604,彡 59.4,162049,"0,083745%",5,3,7,形,xíng,xing,second,"form, shape, appearance","62,229105%"
,270,270,0890,示 113.3,159527,"0,082441%",4,3,7,社,shè,she,fourth,"god of the soil and altars to him; group of families; company, society","62,311546%"
,271,271,1556,人 9.7,159479,"0,082416%",2,2,9,便,biàn,bian,fourth,"convenience, ease; expedient","62,393962%"
,272,272,1282,穴 116.3,158539,"0,081931%",3,2,8,空,kōng,kong,first,"empty, hollow, bare, deserted","62,475893%"
,273,273,0523,冫 15.4,157959,"0,081631%",3,3,6,决,jué,jue,second,"decide, determine, judge","62,557524%"
,274,274,1264,水 85.5,156904,"0,081086%",5,4,8,治,zhì,zhi,fourth,"govern, regulate, administer","62,638609%"
,275,275,2131,尸 44.7,156759,"0,081011%",4,3,10,展,zhǎn,zhan,third,"open, unfold; stretch, extend","62,719620%"
,276,276,0072,馬 187.0,155772,"0,080501%",3,1,3,马,mǎ,ma,third,horse; surname; KangXi radical 187,"62,800121%"
,277,277,1551,禾 115.4,155750,"0,080489%",4,2,9,科,kē,ke,first,"section, department, science","62,880610%"
,278,278,0325,口 30.2,155229,"0,080220%",2,2,5,司,sī,si,first,"take charge of, control, manage; officer","62,960830%"
,279,279,0088,二 7.2,154316,"0,079748%",1,1,4,五,wǔ,wu,third,five; surname,"63,040578%"
,280,280,2193,土 32.8,153462,"0,079307%",4,3,11,基,jī,ji,first,"foundation, base","63,119885%"
,281,281,2263,目 109.6,152079,"0,078592%",2,2,11,眼,yǎn,yan,third,"eye; eyelet, hole, opening","63,198477%"
,282,282,0188,丨 2.3,151357,"0,078219%",1,1,4,书,shū,shu,first,"book, letter, document; writings","63,276696%"
,283,283,1064,非 175.0,149915,"0,077474%",2,1,8,非,fēi,fei,first,"not, negative, non-; oppose","63,354170%"
,284,284,0440,刀 18.4,149042,"0,077023%",4,4,6,则,zé,ze,second,"rule, law, regulation; grades","63,431193%"
,285,285,0739,口 30.4,148988,"0,076995%",1,1,7,听,tīng,ting,first,"hear; understand; obey, comply","63,508188%"
,286,286,0275,白 106.0,148728,"0,076860%",2,1,5,白,bái,bai,second,"white; pure, unblemished; bright","63,585048%"
,287,287,0658,卩 26.5,148679,"0,076835%",4,4,7,却,què,que,fourth,"still, but; decline; retreat","63,661883%"
,288,288,1496,田 102.4,148438,"0,076711%",3,3,9,界,jiè,jie,fourth,"boundary, limit; domain; society; the world","63,738594%"
,289,289,0398,辵 162.3,147907,"0,076436%",5,3,6,达,dá,da,second,"arrive at, reach; intelligent; smooth, slippery","63,815030%"
,290,290,0417,儿 10.4,147639,"0,076298%",4,3,6,光,guāng,guang,first,"light, brilliant, shine; only","63,891328%"
,291,291,1223,攴 66.4,147600,"0,076277%",3,1,8,放,fàng,fang,fourth,"put, release, free, liberate","63,967605%"
,292,292,2802,弓 57.9,146665,"0,075794%",5,3,12,强,qiáng,qiang,second,"strong, powerful, energetic","64,043399%"
,293,293,0901,卩 26.5,146459,"0,075688%",4,4,7,即,jí,ji,second,"promptly, quickly, immediately","64,119087%"
,294,294,2961,人 9.12,145291,"0,075084%",3,2,13,像,xiàng,xiang,fourth,"a picture, image, figure; to resemble","64,194171%"
,295,295,2147,又 29.8,144597,"0,074726%",3,1,10,难,nán,nan,second,"difficult, arduous, hard; unable","64,268897%"
,296,296,0237,一 1.4,144597,"0,074726%",3,2,5,且,qiě,qie,third,"moreover, also (post-subject); about to, will soon (pre-verb)","64,343623%"
,297,297,0378,木 75.2,144506,"0,074679%",5,4,6,权,quán,quan,second,"power, right, authority","64,418301%"
,298,298,1500,心 61.5,144503,"0,074677%",2,2,9,思,sī,si,first,"think, consider, ponder; final particle","64,492978%"
,299,299,0075,玉 96.0,143948,"0,074390%",5,2,4,王,wáng,wang,second,"king, ruler; royal; surname","64,567368%"
,300,300,2361,豕 152.5,143453,"0,074134%",4,3,11,象,xiàng,xiang,fourth,"elephant; ivory; figure, image","64,641503%"
,301,301,0877,宀 40.4,143120,"0,073962%",2,2,7,完,wán,wan,second,"complete, finish, settle; whole","64,715465%"
,302,302,0560,言 149.4,142742,"0,073767%",5,3,6,设,shè,she,fourth,build; establish; display,"64,789232%"
,303,303,0349,弋 56.3,142292,"0,073534%",4,3,6,式,shì,shi,fourth,"style, system, formula, rule","64,862766%"
,304,304,0509,色 139.0,142231,"0,073503%",2,2,6,色,sè,se,fourth,"color, tint, hue, shade; form, body; beauty, desire for beauty","64,936269%"
,305,305,2918,足 157.6,141812,"0,073286%",2,1,13,路,lù,lu,fourth,"road, path, street; journey","65,009556%"
,306,306,0323,言 149.3,139501,"0,072092%",3,1,5,记,jì,ji,fourth,"record; keep in mind, remember","65,081648%"
,307,307,1422,十 24.7,139078,"0,071873%",3,1,9,南,nán,nan,second,south; southern part; southward,"65,153521%"
,308,308,1503,口 30.6,138528,"0,071589%",5,3,9,品,pǐn,pin,third,"article, product, commodity","65,225110%"
,309,309,0783,人 9.5,138503,"0,071576%",1,1,7,住,zhù,zhu,fourth,"reside, live at, dwell, lodge; stop","65,296687%"
,310,310,0760,口 30.4,138285,"0,071464%",2,1,7,告,gào,gao,fourth,"tell, announce, inform; accuse","65,368150%"
,311,311,1646,大 37.6,138280,"0,071461%",5,3,9,类,lèi,lei,fourth,"class, group, kind, category","65,439611%"
,312,312,0690,水 85.2,138216,"0,071428%",3,2,7,求,qiú,qiu,second,"seek; demand, request; beseech","65,511039%"
,313,313,2189,手 64.8,137990,"0,071311%",3,3,11,据,jù,ju,fourth,"to occupy, take possession of; a base, position","65,582350%"
,314,314,2677,禾 115.7,136962,"0,070780%",4,3,12,程,chéng,cheng,second,"journey, trip; schedule, agenda","65,653130%"
,315,315,0227,匕 21.3,136939,"0,070768%",1,1,5,北,běi,bei,third,north; northern; northward,"65,723898%"
,316,316,0337,辵 162.2,136277,"0,070426%",2,1,5,边,biān,bian,first,"edge, margin, side, border","65,794324%"
,317,317,0400,歹 78.2,136194,"0,070383%",4,3,6,死,sǐ,si,third,die; dead; death,"65,864707%"
,318,318,0909,弓 57.4,136087,"0,070328%",3,3,7,张,zhāng,zhang,first,"stretch, extend, expand; sheet","65,935035%"
,319,319,1300,言 149.6,136053,"0,070310%",3,2,8,该,gāi,gai,first,"should, ought to, need to","66,005345%"
,320,320,0519,亠 8.4,135727,"0,070142%",4,2,6,交,jiāo,jiao,first,"mix; intersect; exchange, communicate; deliver","66,075487%"
,321,321,0952,見 147.4,134528,"0,069522%",4,3,8,规,guī,gui,first,"rules, regulations, customs, law","66,145009%"
,322,322,0035,一 1.2,134220,"0,069363%",3,2,3,万,wàn,wan,fourth,ten thousand; innumerable,"66,214372%"
,323,323,0997,又 29.6,134102,"0,069302%",4,2,8,取,qǔ,qu,third,"take, receive, obtain; select","66,283674%"
,324,324,0981,手 64.5,134051,"0,069276%",4,2,8,拉,lā,la,first,"pull, drag; seize, hold; lengthen","66,352949%"
,325,325,1845,木 75.6,133986,"0,069242%",4,3,10,格,gé,ge,second,"pattern, standard, form; style","66,422191%"
,326,326,2394,月 74.7,133145,"0,068807%",2,3,11,望,wàng,wang,fourth,"to look at, look forward; to hope, expect","66,490999%"
,327,327,1694,見 147.5,132041,"0,068237%",1,1,9,觉,jué,jue,second,to wake up from sleep; conscious,"66,559235%"
,328,328,0211,木 75.1,131634,"0,068026%",4,3,5,术,shù,shu,fourth,"art, skill, special feat; method, technique","66,627262%"
,329,329,2354,頁 181.5,130993,"0,067695%",5,3,11,领,lǐng,ling,third,"neck; collar; lead, guide","66,694957%"
,330,330,0371,八 12.4,128824,"0,066574%",2,2,6,共,gòng,gong,fourth,"together with, all, total; to share","66,761532%"
,331,331,2591,石 112.7,128417,"0,066364%",4,2,12,确,què,que,fourth,"sure, certain; real, true","66,827896%"
,332,332,0455,人 9.4,128186,"0,066245%",4,3,6,传,chuán,chuan,second,"summon; propagate, transmit","66,894140%"
,333,333,0413,巾 50.3,128086,"0,066193%",1,1,6,师,shī,shi,first,"teacher, master, specialist","66,960333%"
,334,334,0586,見 147.2,127796,"0,066043%",4,2,6,观,guān,guan,first,"see, observe, view; appearance","67,026376%"
,335,335,2410,水 85.8,127716,"0,066002%",3,2,11,清,qīng,qing,first,"clear, pure, clean; peaceful","67,092378%"
,336,336,0144,人 9.2,126624,"0,065437%",1,1,4,今,jīn,jin,first,"now, today, modern era","67,157815%"
,337,337,0107,刀 18.2,126391,"0,065317%",4,3,4,切,qiè,qie,fourth,"cut, mince, slice, carve","67,223132%"
,338,338,1734,阜 170.7,126115,"0,065174%",1,1,9,院,yuàn,yuan,fourth,"courtyard, yard, court; school","67,288307%"
,339,339,0317,言 149.3,125660,"0,064939%",2,2,5,让,ràng,rang,fourth,"allow, permit, yield, concede","67,353246%"
,340,340,0892,言 149.5,125220,"0,064712%",1,1,7,识,shí,shi,second,"recognize, understand, know","67,417958%"
,341,341,1964,人 9.8,124865,"0,064528%",1,1,10,候,hòu,hou,fourth,wait; expect; visit; greet,"67,482486%"
,342,342,1407,巾 50.6,124619,"0,064401%",3,2,9,带,dài,dai,fourth,"belt, girdle, band, strap, zone","67,546887%"
,343,343,0567,寸 41.3,124463,"0,064321%",4,3,6,导,dǎo,dao,third,"direct, guide, lead, conduct","67,611208%"
,344,344,0508,亅 6.5,124420,"0,064298%",4,3,6,争,zhēng,zheng,first,"dispute, fight, contend, strive","67,675506%"
,345,345,0611,辵 162.4,123903,"0,064031%",2,2,7,运,yùn,yun,fourth,"run; simplified form of 運 luck, fortune; ship, transport","67,739538%"
,346,346,1952,竹 118.4,122902,"0,063514%",2,1,10,笑,xiào,xiao,fourth,"smile, laugh, giggle; snicker","67,803052%"
,347,347,0069,乙 5.2,122290,"0,063198%",1,1,3,飞,fēi,fei,first,fly; go quickly; dart; high,"67,866249%"
,348,348,0154,風 182.0,121803,"0,062946%",3,1,4,风,fēng,feng,first,"wind; air; manners, atmosphere","67,929195%"
,349,349,0710,止 77.3,121267,"0,062669%",2,3,7,步,bù,bu,fourth,"step, pace; walk, stroll","67,991864%"
,350,350,0908,攴 66.3,121023,"0,062543%",4,2,7,改,gǎi,gai,third,"change, alter; improve, remodel","68,054407%"
,351,351,0573,攴 66.2,120897,"0,062478%",4,2,6,收,shōu,shou,first,"gather together, collect; harvest","68,116885%"
,352,352,1850,木 75.6,120778,"0,062416%",3,3,10,根,gēn,gen,first,"root, base(d on); foundation","68,179301%"
,353,353,0023,干 51.0,120564,"0,062306%",3,1,3,干,gàn,gan,fourth,"oppose, offend; invade; dried","68,241607%"
,354,354,1940,辵 162.7,120496,"0,062271%",5,3,10,造,zào,zao,fourth,"construct, build, make, begin; prepare","68,303877%"
,355,355,0826,言 149.0,120308,"0,062173%",4,2,7,言,yán,yan,second,"words, speech; speak, say","68,366051%"
,356,356,2544,耳 128.6,120301,"0,062170%",4,3,12,联,lián,lian,second,"connect, join; associate, ally","68,428220%"
,357,357,1367,手 64.6,119990,"0,062009%",4,3,9,持,chí,chi,second,"sustain, support; hold, grasp","68,490229%"
,358,358,1338,糸 120.5,119734,"0,061877%",5,2,8,组,zǔ,zu,third,"class; section, department","68,552106%"
,359,359,0767,毋 80.3,119594,"0,061804%",2,3,7,每,měi,mei,third,"every, each","68,613911%"
,360,360,1678,水 85.6,119161,"0,061581%",4,3,9,济,jì,ji,fourth,"help, aid, relieve; ferry, cross","68,675491%"
,361,361,0100,車 159.0,118824,"0,061406%",1,1,4,车,chē,che,first,"cart, vehicle; carry in cart","68,736898%"
,362,362,1631,立 117.4,118451,"0,061214%",4,3,9,亲,qīn,qin,first,"relatives, parents; intimate the hazel nut or filbert tree a thorny tree","68,798111%"
,363,363,0687,木 75.3,117736,"0,060844%",3,3,7,极,jí,ji,second,"extreme, utmost, furthest, final","68,858956%"
,364,364,1018,木 75.4,117675,"0,060813%",4,4,8,林,lín,lin,second,"forest, grove; surname","68,919768%"
,365,365,1190,月 74.4,116961,"0,060444%",1,1,8,服,fú,fu,second,"clothes; wear, dress","68,980212%"
,366,366,0876,心 61.4,116923,"0,060424%",2,1,7,快,kuài,kuai,fourth,"rapid, quick, speedy, fast; soon","69,040636%"
,367,367,0181,力 19.2,116904,"0,060414%",3,2,4,办,bàn,ban,fourth,"manage, do, handle; deal with","69,101050%"
,368,368,0320,言 149.3,116810,"0,060366%",3,3,5,议,yì,yi,fourth,"consult, talk over, discuss","69,161416%"
,369,369,1160,彳 60.5,116539,"0,060226%",2,2,8,往,wǎng,wang,third,"go, depart; past, formerly","69,221642%"
,370,370,0080,儿 10.2,116488,"0,060199%",3,1,4,元,yuán,yuan,second,first; dollar; origin; head,"69,281841%"
,371,371,1006,艸 140.5,116193,"0,060047%",5,2,8,英,yīng,ying,first,"petal, flower, leaf; brave, a hero; England, English","69,341888%"
,372,372,0028,士 33.0,115704,"0,059794%",4,4,3,士,shì,shi,fourth,"scholar, gentleman; soldier","69,401682%"
,373,373,0885,言 149.5,115610,"0,059746%",4,3,7,证,zhèng,zheng,fourth,"prove, confirm, verify; proof","69,461427%"
,374,374,0791,辵 162.4,115441,"0,059658%",2,2,7,近,jìn,jin,fourth,"near, close; approach; intimate","69,521086%"
,375,375,0265,大 37.2,115346,"0,059609%",4,3,5,失,shī,shi,first,"lose; make mistake, neglect","69,580695%"
,376,376,1059,車 159.4,115087,"0,059475%",4,3,8,转,zhuǎn,zhuan,third,"shift, move, turn","69,640170%"
,377,377,0079,大 37.1,114784,"0,059319%",2,3,4,夫,fū,fu,first,"man, male adult, husband; those","69,699489%"
,378,378,0282,人 9.3,114570,"0,059208%",5,5,5,令,lìng,ling,fourth,"to order, to command, an order","69,758697%"
,379,379,2024,冫 15.8,113877,"0,058850%",2,1,10,准,zhǔn,zhun,third,"approve, allow, permit; in accord","69,817547%"
,380,380,0218,巾 50.2,113652,"0,058734%",5,3,5,布,bù,bu,fourth,"cotton cloth, textiles, linen","69,876280%"
,381,381,1329,女 38.5,112987,"0,058390%",2,3,8,始,shǐ,shi,third,"begin, start; then, only then","69,934670%"
,382,382,1543,心 61.5,112294,"0,058032%",1,1,9,怎,zěn,zen,third,what? why? how?,"69,992702%"
,383,383,1102,口 30.5,112185,"0,057976%",1,1,8,呢,ne,ne,neutral,interrogative or emphatic final; (Cant.) this,"70,050678%"
,384,384,0391,子 39.3,110970,"0,057348%",4,3,6,存,cún,cun,second,"exist, live, be; survive; remain","70,108025%"
,385,385,0192,木 75.1,110491,"0,057100%",5,4,5,未,wèi,wei,fourth,not yet; 8th terrestrial branch,"70,165125%"
,386,386,0608,辵 162.4,110455,"0,057082%",2,1,7,远,yuǎn,yuan,third,"distant, remote, far; profound","70,222207%"
,387,387,0253,口 30.2,110131,"0,056914%",1,1,5,叫,jiào,jiao,fourth,"cry, shout; hail, greet, call","70,279121%"
,388,388,0342,口 30.2,109362,"0,056517%",4,3,5,台,tái,tai,second,platform; unit; term of address,"70,335638%"
,389,389,1232,八 12.6,109359,"0,056515%",3,2,8,单,dān,dan,first,"single, individual, only; lone","70,392153%"
,390,390,3240,彡 59.12,108862,"0,056258%",1,1,15,影,yǐng,ying,third,"shadow; image, reflection; photograph","70,448411%"
,391,391,1077,八 12.6,108811,"0,056232%",4,3,8,具,jù,ju,fourth,"tool, implement; draw up, write","70,504643%"
,392,392,1108,网 122.3,108376,"0,056007%",,7–9,8,罗,luō,luo,first,net for catching birds; gauze,"70,560650%"
,393,393,0548,子 39.3,108218,"0,055925%",1,1,6,字,zì,zi,fourth,"letter, character, word","70,616576%"
